MONTH,CHANNEL,REGION,SKU_CODE,SKU_CODE_CLEAN,UNITS_SOLD,GROSS_REVENUE,DISCOUNT,AD_SPEND,RETURNS_UNITS,Category,MRP,UNIT_COGS,SKU_MATCH,NET_REVENUE,GROSS_MARGIN_%,ROAS,CM2,RETURN_RATE_%,CHANNEL_CLEAN,MONTH_CLEAN
Jun-25,Blinkit,North,BEC-CLN-001,BEC-CLN-001,362,72038,10115.47,12771.33,19,Cleaners,199,96,MATCH,61922.53,43.88%,5.64,14399.2,5.25%,Blinkit,Jun-25
Jun-24,Amazon,West,BEC-CLN-004,BEC-CLN-004,733,72567,5750.46,12820.3,26,Cleaners,99,44,MATCH,66816.54,51.73%,5.66,21744.24,3.55%,Amazon,Jun-24
Feb-25,D2C,North,BEC-CLN-002,BEC-CLN-002,257,47545,6544.07,12835.97,29,Cleaners,185,88,MATCH,41000.93,44.84%,3.70,5548.96,11.28%,D2C,Feb-25
Jan-24,D2C,West,BEC-CLN-002,BEC-CLN-002,346,64010,4314.44,12850.9,37,Cleaners,185,88,MATCH,59695.56,48.99%,4.98,16396.66,10.69%,D2C,Jan-24
Nov-24,D2C,West,BEC-CLN-003,BEC-CLN-003,237,70863,3086.98,12879.38,22,Cleaners,299,150,MATCH,67776.02,47.55%,5.50,19346.64,9.28%,D2C,Nov-24
Jun-24,Swiggy Instamart,North,BEC-CLN-003,BEC-CLN-003,234,69966,6287.14,12893.85,8,Cleaners,299,150,MATCH,63678.86,44.88%,5.43,15685.01,3.42%,Swiggy Instamart,Jun-24
Jul-24,Blinkit,West,BEC-CLN-002,BEC-CLN-002,363,67155,12751.83,12964.54,9,Cleaners,185,88,MATCH,54403.17,41.28%,5.18,9494.63,2.48%,Blinkit,Jul-24
Mar-24, Zepto,North,BEC-CLN-003,BEC-CLN-003,265,79235,17901.9,12970.55,8,Cleaners,299,150,MATCH,61333.1,35.19%,6.11,8612.55,3.02%,Zepto,Mar-24
Jan-24,Flipkart,North,BEC-CLN-003,BEC-CLN-003,210,62790,9438.44,12971.68,11,Cleaners,299,150,MATCH,53351.56,40.96%,4.84,8879.88,5.24%,Flipkart,Jan-24
Feb-24,Flipkart,West,BEC-CLN-002,BEC-CLN-002,366,67710,5036.75,12973.28,17,Cleaners,185,88,MATCH,62673.25,48.61%,5.22,17491.97,4.64%,Flipkart,Feb-24
Apr-24,Amazon ,West,BEC-CLN-004,BEC-CLN-004,789,78111,9750.4,13016.28,23,Cleaners,99,44,MATCH,68360.6,49.22%,6.00,20628.32,2.92%,Amazon,Apr-24
Jan-24,D2C,South,BEC-CLN-003,BEC-CLN-003,168,50232,5037.62,13024.66,15,Cleaners,299,150,MATCH,45194.38,44.24%,3.86,6969.72,8.93%,D2C,Jan-24
Jan-24,Amazon,South,BEC-CLN-004,BEC-CLN-004,477,47223,7293.12,13035.84,21,Cleaners,99,44,MATCH,39929.88,47.44%,3.62,5906.04,4.40%,Amazon,Jan-24
Feb-24,Blinkit,South,BEC-CLN-002,BEC-CLN-002,307,56795,14908.58,13043.05,12,Cleaners,185,88,MATCH,41886.42,35.50%,4.35,1827.37,3.91%,Blinkit,Feb-24
Apr-25,Zepto,West,BEC-CLN-002,BEC-CLN-002,425,78625,20489.54,13078.38,19,Cleaners,185,88,MATCH,58135.46,35.67%,6.01,7657.08,4.47%,Zepto,Apr-25
May-24,Blinkit,South,BEC-CLN-001,BEC-CLN-001,305,60695,12988.72,13081.32,12,Cleaners,199,96,MATCH,47706.28,38.62%,4.64,5344.96,3.93%,Blinkit,May-24
Jun-24,Blinkit,West,BEC-CLN-001,BEC-CLN-001,438,87162,21920.57,13089.45,10,Cleaners,199,96,MATCH,65241.43,35.55%,6.66,10103.98,2.28%,Blinkit,Jun-24
Oct-24,Amazon ,West,BEC-CLN-004,BEC-CLN-004,598,59202,9782.3,13108.7,17,Cleaners,99,44,MATCH,49419.7,46.76%,4.52,9999,2.84%,Amazon,Oct-24
Feb-25,Blinkit,West,BEC-CLN-004,BEC-CLN-004,582,57618,6390.17,13147.42,26,Cleaners,99,44,MATCH,51227.83,50.01%,4.38,12472.41,4.47%,Blinkit,Feb-25
Mar-25,Amazon,West,BEC-CLN-004,BEC-CLN-004,534,52866,6234.09,13156.13,16,Cleaners,99,44,MATCH,46631.91,49.61%,4.02,9979.78,3.00%,Amazon,Mar-25
Nov-24,D2C,West,BEC-CLN-001,BEC-CLN-001,264,52536,3895.12,13162.46,35,Cleaners,199,96,MATCH,48640.88,47.90%,3.99,10134.42,13.26%,D2C,Nov-24
Mar-24,Amazon,West,BEC-CLN-004,BEC-CLN-004,750,74250,10194.52,13192.63,43,Cleaners,99,44,MATCH,64055.48,48.48%,5.63,17862.85,5.73%,Amazon,Mar-24
May-24,Flipkart,North,BEC-CLN-001,BEC-CLN-001,275,54725,10153.92,13231.13,6,Cleaners,199,96,MATCH,44571.08,40.77%,4.14,4939.95,2.18%,Flipkart,May-24
Jul-24,Amazon,West,BEC-KT-002,BEC-KT-002,324,136080,37768.88,13231.51,11,Kitchen Towel,420,205,MATCH,98311.12,32.44%,10.28,18659.61,3.40%,Amazon,Jul-24
Apr-25,Swiggy Instamart,North,BEC-CLN-003,BEC-CLN-003,213,63687,16181.36,13255.6,6,Cleaners,299,150,MATCH,47505.64,32.74%,4.80,2300.04,2.82%,Swiggy Instamart,Apr-25
Jun-25,Swiggy Instamart,West,BEC-CLN-001,BEC-CLN-001,313,62287,14625.19,13295.62,14,Cleaners,199,96,MATCH,47661.81,36.96%,4.68,4318.19,4.47%,Swiggy Instamart,Jun-25
Sep-24,D2C,South,BEC-CLN-003,BEC-CLN-003,161,48139,3278.87,13299.43,20,Cleaners,299,150,MATCH,44860.13,46.17%,3.62,7410.7,12.42%,D2C,Sep-24
Apr-24,Blinkit,North,BEC-CLN-001,BEC-CLN-001,349,69451,11626.98,13301.87,7,Cleaners,199,96,MATCH,57824.02,42.06%,5.22,11018.15,2.01%,Blinkit,Apr-24
Jun-24,Flipkart,North,BEC-CLN-003,BEC-CLN-003,274,81926,18265.49,13304.65,7,Cleaners,299,150,MATCH,63660.51,35.44%,6.16,9255.86,2.55%,Flipkart,Jun-24
May-24,Blinkit,South,  BEC-CLN-003,BEC-CLN-003,221,66079,7619.45,13305.34,9,Cleaners,299,150,MATCH,58459.55,43.29%,4.97,12004.21,4.07%,Blinkit,May-24
Mar-24,Amazon ,West,BEC-KT-002,BEC-KT-002,351,147420,34413.53,13321.27,9,Kitchen Towel,420,205,MATCH,113006.47,36.33%,11.07,27730.2,2.56%,Amazon,Mar-24
Feb-25,Amazon,West,BEC-CLN-004,BEC-CLN-004,659,65241,6389.44,13340.48,31,Cleaners,99,44,MATCH,58851.56,50.73%,4.89,16515.08,4.70%,Amazon,Feb-25
Nov-24,Flipkart,West,BEC-CLN-001,BEC-CLN-001,299,59501,5814.21,13348.15,6,Cleaners,199,96,MATCH,53686.79,46.53%,4.46,11634.64,2.01%,Flipkart,Nov-24
Sep-24,D2C,West,BEC-CLN-001,BEC-CLN-001,227,45173,975.94,13349.99,38,Cleaners,199,96,MATCH,44197.06,50.69%,3.38,9055.07,16.74%,D2C,Sep-24
Nov-24,Swiggy Instamart,West,BEC-CLN-001,BEC-CLN-001,281,55919,14234.41,13357.27,15,Cleaners,199,96,MATCH,41684.59,35.29%,4.19,1351.32,5.34%,Swiggy Instamart,Nov-24
Dec-24,Amazon ,West,BEC-KT-002,BEC-KT-002,479,201180,59509.88,13357.42,24,Kitchen Towel,420,205,MATCH,141670.12,30.69%,15.06,30117.7,5.01%,Amazon,Dec-24
Jan-24, Zepto,West,  BEC-CLN-002,BEC-CLN-002,381,70485,8193,13374.27,19,Cleaners,185,88,MATCH,62292,46.18%,5.27,15389.73,4.99%,Zepto,Jun-24
Jan-24,Flipkart,West,BEC-CLN-002,BEC-CLN-002,302,55870,5697.35,13378.82,15,Cleaners,185,88,MATCH,50172.65,47.03%,4.18,10217.83,4.97%,Flipkart,Oct-24
Apr-24,D2C,West,BEC-CLN-001,BEC-CLN-001,317,63083,3386.84,13381.61,39,Cleaners,199,96,MATCH,59696.16,49.02%,4.71,15882.55,12.30%,D2C,Apr-24
Nov-24, Zepto,West,BEC-CLN-001,BEC-CLN-001,250,49750,8256.55,13410.4,6,Cleaners,199,96,MATCH,41493.45,42.16%,3.71,4083.05,2.40%,Zepto,Nov-24
Jan-25,Flipkart,West,BEC-CLN-003,BEC-CLN-003,269,80431,17808.72,13412.99,8,Cleaners,299,150,MATCH,62622.28,35.57%,6.00,8859.29,2.97%,Flipkart,Jan-25
May-24,Flipkart,West,BEC-CLN-002,BEC-CLN-002,316,58460,6321.65,13426.63,8,Cleaners,185,88,MATCH,52138.35,46.66%,4.35,10903.72,2.53%,Flipkart,May-24
May-24,D2C,North,BEC-CLN-001,BEC-CLN-001,279,55521,4717.05,13428.45,27,Cleaners,199,96,MATCH,50803.95,47.28%,4.13,10591.5,9.68%,D2C,May-24
Jan-24,Amazon ,West,BEC-CLN-001,BEC-CLN-001,431,85769,23208.85,13441.58,11,Cleaners,199,96,MATCH,62560.15,33.86%,6.38,7742.57,2.55%,Amazon,Jan-24
Jan-25,Flipkart,North,BEC-CLN-001,BEC-CLN-001,226,44974,4843.71,13442.82,9,Cleaners,199,96,MATCH,40130.29,45.94%,3.35,4991.47,3.98%,Flipkart,Jan-25
Oct-24,D2C,West,BEC-CLN-001,BEC-CLN-001,298,59302,4590.85,13444.77,35,Cleaners,199,96,MATCH,54711.15,47.71%,4.41,12658.38,11.74%,D2C,Oct-24
May-25,Amazon ,South,BEC-CLN-001,BEC-CLN-001,423,84177,14272.54,13469.85,25,Cleaners,199,96,MATCH,69904.46,41.91%,6.25,15826.61,5.91%,Amazon,May-25
Sep-24,Swiggy Instamart,North,BEC-CLN-003,BEC-CLN-003,194,58006,15218.62,13489.22,7,Cleaners,299,150,MATCH,42787.38,31.99%,4.30,198.159999999998,3.61%,Swiggy Instamart,Sep-24
Feb-25,Flipkart,West,BEC-CLN-002,BEC-CLN-002,337,62345,12771.39,13509.67,7,Cleaners,185,88,MATCH,49573.61,40.18%,4.61,6407.94,2.08%,Flipkart,Feb-25
Dec-24,Zepto,West,BEC-CLN-001,BEC-CLN-001,300,59700,15735.38,13540.58,15,Cleaners,199,96,MATCH,43964.62,34.49%,4.41,1624.04,5.00%,Zepto,Dec-24
Jun-24,Swiggy Instamart,West,  BEC-CLN-001,BEC-CLN-001,271,53929,7836.48,13545.72,7,Cleaners,199,96,MATCH,46092.52,43.56%,3.98,6530.80000000001,2.58%,Swiggy Instamart,Jun-24
Jun-25, Zepto,South,BEC-CLN-001,BEC-CLN-001,221,43979,2860.61,13551.07,7,Cleaners,199,96,MATCH,41118.39,48.40%,3.25,6351.32,3.17%,Zepto,Jun-25
Oct-24,Blinkit,South,BEC-CLN-001,BEC-CLN-001,273,54327,12172.97,13568.86,10,Cleaners,199,96,MATCH,42154.03,37.83%,4.00,2377.17,3.66%,Blinkit,Oct-24
Mar-25,Zepto,West,BEC-KT-002,BEC-KT-002,363,152460,16201.12,13569.53,8,Kitchen Towel,420,205,MATCH,136258.88,45.39%,11.24,48274.35,2.20%,Zepto,Mar-25
Apr-25,Blinkit,North,BEC-KT-002,BEC-KT-002,242,101640,8647.59,13596.64,5,Kitchen Towel,420,205,MATCH,92992.41,46.65%,7.48,29785.77,2.07%,Blinkit,Apr-25
Jul-24,Flipkart,North,BEC-CLN-003,BEC-CLN-003,218,65182,19094.49,13617.78,12,Cleaners,299,150,MATCH,46087.51,29.05%,4.79,-230.270000000006,5.50%,Flipkart,Jul-24
Mar-25,Zepto,South,BEC-CLN-002,BEC-CLN-002,343,63455,18874.21,13626.35,15,Cleaners,185,88,MATCH,44580.79,32.29%,4.66,770.440000000001,4.37%,Zepto,Mar-25
Jan-24,Zepto,South,BEC-CLN-001,BEC-CLN-001,289,57511,6253.36,13643.26,14,Cleaners,199,96,MATCH,51257.64,45.87%,4.22,9870.38,4.84%,Zepto,Jan-24
Jan-25,Amazon,South,BEC-KT-002,BEC-KT-002,269,112980,7470.12,13644.83,5,Kitchen Towel,420,205,MATCH,105509.88,47.73%,8.28,36720.05,1.86%,Amazon,Jan-25
Jun-24,Flipkart,West,BEC-CLN-001,BEC-CLN-001,372,74028,17679.44,13666.57,15,Cleaners,199,96,MATCH,56348.56,36.62%,5.42,6969.99,4.03%,Flipkart,Jun-24
Jan-25,D2C,South,BEC-CLN-003,BEC-CLN-003,220,65780,5357.38,13674.9,26,Cleaners,299,150,MATCH,60422.62,45.38%,4.81,13747.72,11.82%,D2C,Jan-25
Mar-24,D2C,North,BEC-CLN-001,BEC-CLN-001,254,50546,1581.37,13677.45,23,Cleaners,199,96,MATCH,48964.63,50.20%,3.70,10903.18,9.06%,D2C,Mar-24
Nov-24, Zepto,North,BEC-CLN-002,BEC-CLN-002,339,62715,5041.86,13698.79,13,Cleaners,185,88,MATCH,57673.14,48.27%,4.58,14142.35,3.83%,Zepto,Nov-24
May-25,D2C,West,BEC-CLN-001,BEC-CLN-001,338,67262,6692.39,13708.08,51,Cleaners,199,96,MATCH,60569.61,46.43%,4.91,14413.53,15.09%,D2C,May-25
Dec-24,Blinkit,North,BEC-CLN-002,BEC-CLN-002,281,51985,8280.64,13748.94,8,Cleaners,185,88,MATCH,43704.36,43.42%,3.78,5227.42,2.85%,Blinkit,Dec-24
Feb-24,Amazon,West,BEC-CLN-004,BEC-CLN-004,640,63360,11298.89,13790.03,26,Cleaners,99,44,MATCH,52061.11,45.91%,4.59,10111.08,4.06%,Amazon,Feb-24
Dec-24,Flipkart,South,BEC-CLN-001,BEC-CLN-001,241,47959,5653.37,13799.28,12,Cleaners,199,96,MATCH,42305.63,45.31%,3.48,5370.35,4.98%,Flipkart,Dec-24
Dec-24,Amazon,South,BEC-CLN-002,BEC-CLN-002,467,86395,15491.07,13810.43,21,Cleaners,185,88,MATCH,70903.93,42.04%,6.26,15997.5,4.50%,Amazon,Dec-24
Jun-25,Zepto,West,BEC-KT-002,BEC-KT-002,329,138180,39441.11,13834.06,17,Kitchen Towel,420,205,MATCH,98738.89,31.69%,9.99,17459.83,5.17%,Zepto,Jun-25
Feb-25,D2C,North,BEC-CLN-001,BEC-CLN-001,232,46168,1121.56,13843.43,38,Cleaners,199,96,MATCH,45046.44,50.56%,3.34,8931.01,16.38%,D2C,Feb-25
Jan-25,Blinkit,North,BEC-CLN-002,BEC-CLN-002,273,50505,8516.81,13854.53,16,Cleaners,185,88,MATCH,41988.19,42.78%,3.65,4109.66,5.86%,Blinkit,Jan-25
Mar-25,Zepto,North,BEC-CLN-002,BEC-CLN-002,322,59570,7128.53,13866.42,17,Cleaners,185,88,MATCH,52441.47,45.97%,4.30,10239.05,5.28%,Zepto,Mar-25
Jun-24,D2C,North,BEC-CLN-003,BEC-CLN-003,260,"77,740",6818.97,13876.37,37,Cleaners,299,150,MATCH,70921.03,45.01%,5.60,18044.66,14.23%,D2C,Jun-24
Feb-25,D2C,West,BEC-CLN-002,BEC-CLN-002,284,52540,7859.87,13881.06,30,Cleaners,185,88,MATCH,44680.13,44.06%,3.79,5807.07,10.56%,D2C,Feb-25
Jun-25,D2C,North,BEC-CLN-001,BEC-CLN-001,248,49352,2816.64,13896.86,22,Cleaners,199,96,MATCH,46535.36,48.84%,3.55,8830.5,8.87%,D2C,Jun-25
Jan-24,Blinkit,North,  BEC-CLN-001,BEC-CLN-001,264,52536,5962.05,13921.64,8,Cleaners,199,96,MATCH,46573.95,45.58%,3.77,7308.31,3.03%,Blinkit,Jan-24
Jun-24,Blinkit,South,BEC-CLN-003,BEC-CLN-003,255,76245,7663.24,13932.93,9,Cleaners,299,150,MATCH,68581.76,44.23%,5.47,16398.83,3.53%,Blinkit,Jun-24
May-25,Flipkart,West,BEC-KT-002,BEC-KT-002,273,114660,7948.94,13945.92,16,Kitchen Towel,420,205,MATCH,106711.06,47.55%,8.22,36800.14,5.86%,Flipkart,May-25
Feb-24,D2C,North,BEC-CLN-001,BEC-CLN-001,239,47561,5171.61,13947.76,27,Cleaners,199,96,MATCH,42389.39,45.87%,3.41,5497.63,11.30%,D2C,Feb-24
Dec-24,Swiggy Instamart,North,BEC-CLN-003,BEC-CLN-003,203,60697,0,13954.23,4,Cleaners,299,150,MATCH,60697,49.83%,4.35,16292.77,1.97%,Swiggy Instamart,Dec-24
Jan-25,D2C,North,BEC-CLN-002,BEC-CLN-002,302,55870,3611.76,13977.53,34,Cleaners,185,88,MATCH,52258.24,49.14%,4.00,11704.71,11.26%,D2C,Jan-25
Dec-24,D2C,West,BEC-CLN-002,BEC-CLN-002,366,"67,710",1495.59,13978.87,51,Cleaners,185,88,MATCH,66214.41,51.36%,4.84,20027.54,13.93%,D2C,Dec-24
Nov-24,D2C,South,BEC-CLN-003,BEC-CLN-003,184,55016,4293.98,14011.18,23,Cleaners,299,150,MATCH,50722.02,45.59%,3.93,9110.84,12.50%,D2C,Nov-24
May-25,Flipkart,North,BEC-CLN-001,BEC-CLN-001,298,59302,4880.17,14013.59,15,Cleaners,199,96,MATCH,54421.83,47.43%,4.23,11800.24,5.03%,Flipkart,May-25
Mar-24, Zepto,North,BEC-KT-002,BEC-KT-002,259,"108,780",14397.72,14027.59,5,Kitchen Towel,420,205,MATCH,94382.28,43.74%,7.75,27259.69,1.93%,Zepto,Mar-24
Jan-25, Zepto,South,BEC-CLN-002,BEC-CLN-002,341,63085,13713.94,14045.04,17,Cleaners,185,88,MATCH,49371.06,39.22%,4.49,5318.02,4.99%,Zepto,Jan-25
Mar-24,Zepto,North,BEC-CLN-001,BEC-CLN-001,311,61889,18089.89,14053.48,13,Cleaners,199,96,MATCH,43799.11,31.83%,4.40,-110.369999999999,4.18%,Zepto,Mar-24
Jan-25,Amazon,North,BEC-CLN-004,BEC-CLN-004,614,60786,9173.82,14054.44,27,Cleaners,99,44,MATCH,51612.18,47.66%,4.33,10541.74,4.40%,Amazon,Jan-25
Jan-25,Amazon,West,BEC-CLN-004,BEC-CLN-004,538,53262,11810.76,14063.57,23,Cleaners,99,44,MATCH,41451.24,42.89%,3.79,3715.67,4.28%,Amazon,Jan-25
Feb-25,D2C,West,BEC-CLN-001,BEC-CLN-001,408,81192,11943.7,14078.04,42,Cleaners,199,96,MATCH,69248.3,43.44%,5.77,16002.26,10.29%,D2C,Feb-25
Apr-24,Amazon,North,BEC-CLN-002,BEC-CLN-002,552,102120,24166.81,14080.48,26,Cleaners,185,88,MATCH,77953.19,37.69%,7.25,15296.71,4.71%,Amazon,Apr-24
Mar-25,Flipkart,South,BEC-CLN-003,BEC-CLN-003,287,85813,8301.55,14082.89,9,Cleaners,299,150,MATCH,77511.45,44.46%,6.09,20378.56,3.14%,Flipkart,Mar-25
Nov-24, Zepto,North,BEC-CLN-003,BEC-CLN-003,286,85514,18533.15,14148.81,9,Cleaners,299,150,MATCH,66980.85,35.95%,6.04,9932.04000000001,3.15%,Zepto,Nov-24
Jan-25, Zepto,South,BEC-CLN-001,BEC-CLN-001,325,64675,15657.1,14189.68,16,Cleaners,199,96,MATCH,49017.9,36.35%,4.56,3628.22,4.92%,Zepto,Jan-25
Apr-25,D2C,North,BEC-CLN-001,BEC-CLN-001,246,48954,5150.77,14189.9,33,Cleaners,199,96,MATCH,43803.23,46.09%,3.45,5997.33,13.41%,D2C,Apr-25
Feb-25,Flipkart,North,BEC-CLN-001,BEC-CLN-001,325,64675,11889.92,14202.56,14,Cleaners,199,96,MATCH,52785.08,40.89%,4.55,7382.52,4.31%,Flipkart,Feb-25
May-25,Swiggy Instamart,South,BEC-CLN-003,BEC-CLN-003,158,47242,5345.28,14206.95,8,Cleaners,299,150,MATCH,41896.72,43.43%,3.33,3989.77,5.06%,Swiggy Instamart,May-25
May-25,Swiggy Instamart,West,BEC-CLN-003,BEC-CLN-003,296,88504,16966.2,14209.04,10,Cleaners,299,150,MATCH,71537.8,37.93%,6.23,12928.76,3.38%,Swiggy Instamart,May-25
May-25,Swiggy Instamart,North,BEC-CLN-003,BEC-CLN-003,188,56212,4245.95,14218.22,5,Cleaners,299,150,MATCH,51966.05,45.73%,3.95,9547.83,2.66%,Swiggy Instamart,May-25
Aug-24,Amazon,North,BEC-CLN-002,BEC-CLN-002,398,73630,10920.97,14270.8,16,Cleaners,185,88,MATCH,62709.03,44.15%,5.16,13414.23,4.02%,Amazon,Aug-24
Mar-25,Amazon,North,BEC-KT-002,BEC-KT-002,407,170940,12267.03,14273.59,24,Kitchen Towel,420,205,MATCH,158672.97,47.42%,11.98,60964.38,5.90%,Amazon,Mar-25
May-25,Amazon,North,BEC-CLN-001,BEC-CLN-001,388,77212,18643.01,14291.61,21,Cleaners,199,96,MATCH,58568.99,36.40%,5.40,7029.38000000001,5.41%,Amazon,May-25
May-25,Flipkart,North,BEC-CLN-003,BEC-CLN-003,280,83720,21311.4,14314.18,11,Cleaners,299,150,MATCH,62408.6,32.70%,5.85,6094.42,3.93%,Flipkart,May-25
Jan-24,Blinkit,South,BEC-CLN-003,BEC-CLN-003,306,91494,26906.01,14314.45,14,Cleaners,299,150,MATCH,64587.99,28.93%,6.39,4373.54,4.58%,Blinkit,Jan-24
May-25,Amazon ,West,BEC-TIS-002,BEC-TIS-002,599,107820,5729.69,14323.51,15,Tissues,180,95,MATCH,102090.31,44.26%,7.53,30861.8,2.50%,Amazon,May-25
May-25,Swiggy Instamart,West,BEC-CLN-002,BEC-CLN-002,362,66970,13432.18,14346.11,11,Cleaners,185,88,MATCH,53537.82,40.50%,4.67,7335.71,3.04%,Swiggy Instamart,May-25
Feb-25,Amazon ,West,BEC-KT-002,BEC-KT-002,462,194040,29927.09,14375.55,10,Kitchen Towel,420,205,MATCH,164112.91,42.29%,13.50,55027.36,2.16%,Amazon,Feb-25
Mar-24,Blinkit,West,BEC-CLN-004,BEC-CLN-004,575,56925,12080.1,14376.69,14,Cleaners,99,44,MATCH,44844.9,43.58%,3.96,5168.21,2.43%,Blinkit,Mar-24
Mar-25,Flipkart,North,BEC-CLN-003,BEC-CLN-003,247,73853,7601.43,14476.1,10,Cleaners,299,150,MATCH,66251.57,44.08%,5.10,14725.47,4.05%,Flipkart,Mar-25
May-25,D2C,West,BEC-KT-002,BEC-KT-002,256,107520,10013.37,14526.6,37,Kitchen Towel,420,205,MATCH,97506.63,46.18%,7.40,30500.03,14.45%,D2C,May-25
Dec-24,D2C,North,BEC-CLN-003,BEC-CLN-003,176,52624,3701.44,14547.84,28,Cleaners,299,150,MATCH,48922.56,46.04%,3.62,7974.72,15.91%,D2C,Dec-24
Mar-25, Zepto,North,BEC-CLN-001,BEC-CLN-001,385,"76,615",8700.65,14554.96,11,Cleaners,199,96,MATCH,67914.35,45.58%,5.26,16399.39,2.86%,Zepto,Mar-25
May-24, Zepto,South,BEC-CLN-001,BEC-CLN-001,308,61292,10064.91,14569.59,6,Cleaners,199,96,MATCH,51227.09,42.28%,4.21,7089.5,1.95%,Zepto,May-24
Mar-25, Zepto,West,BEC-CLN-002,BEC-CLN-002,358,66230,3542.13,14659.85,10,Cleaners,185,88,MATCH,62687.87,49.74%,4.52,16524.02,2.79%,Zepto,Mar-25
Mar-24,Amazon,South,BEC-CLN-001,BEC-CLN-001,387,77013,17260.66,14726.09,20,Cleaners,199,96,MATCH,59752.34,37.82%,5.23,7874.25,5.17%,Amazon,Mar-24
May-25,Blinkit,South,BEC-CLN-001,BEC-CLN-001,391,77809,6059.22,14746.07,18,Cleaners,199,96,MATCH,71749.78,47.68%,5.28,19467.71,4.60%,Blinkit,May-25
Oct-24,Zepto,North,BEC-CLN-003,BEC-CLN-003,229,68471,20002.14,14747.42,9,Cleaners,299,150,MATCH,48468.86,29.13%,4.64,-628.56,3.93%,Zepto,Oct-24
Mar-25,D2C,West,BEC-CLN-002,BEC-CLN-002,372,68820,9959.08,14766.26,35,Cleaners,185,88,MATCH,58860.92,44.38%,4.66,11358.66,9.41%,D2C,Mar-25
May-25,Blinkit,North,BEC-CLN-001,BEC-CLN-001,349,69451,18269.06,14794.76,19,Cleaners,199,96,MATCH,51181.94,34.54%,4.69,2883.18,5.44%,Blinkit,May-25
Feb-24,Zepto,South,BEC-CLN-002,BEC-CLN-002,282,52170,8641.72,14799.19,10,Cleaners,185,88,MATCH,43528.28,42.99%,3.53,3913.09,3.55%,Zepto,Feb-24
Oct-24,Amazon,South,BEC-CLN-001,BEC-CLN-001,380,75620,6677.32,14831.05,13,Cleaners,199,96,MATCH,68942.68,47.09%,5.10,17631.63,3.42%,Amazon,Oct-24
Apr-24,Blinkit,West,BEC-CLN-001,BEC-CLN-001,382,76018,16526.23,14832.97,17,Cleaners,199,96,MATCH,59491.77,38.36%,5.12,7986.80000000001,4.45%,Blinkit,Apr-24
Jun-25,Amazon,West,BEC-TIS-002,BEC-TIS-002,665,119700,10974.1,14836.98,36,Tissues,180,95,MATCH,108725.9,41.90%,8.07,30713.92,5.41%,Amazon,Jun-25
Apr-24,Flipkart,North,BEC-CLN-003,BEC-CLN-003,193,57707,7235.62,14865.7,4,Cleaners,299,150,MATCH,50471.38,42.64%,3.88,6655.68,2.07%,Flipkart,Apr-24
Aug-24,D2C,West,BEC-CLN-003,BEC-CLN-003,191,57109,5643.19,14901.41,21,Cleaners,299,150,MATCH,51465.81,44.33%,3.83,7914.4,10.99%,D2C,Aug-24
May-24,Zepto,South,BEC-CLN-003,BEC-CLN-003,224,66976,12623.45,14920.84,8,Cleaners,299,150,MATCH,54352.55,38.18%,4.49,5831.71,3.57%,Zepto,May-24
Apr-25,Blinkit,West,BEC-CLN-004,BEC-CLN-004,605,59895,10199.76,14921.54,18,Cleaners,99,44,MATCH,49695.24,46.43%,4.01,8153.7,2.98%,Blinkit,Apr-25
Jan-24,Zepto,West,BEC-CLN-003,BEC-CLN-003,330,98670,15860.87,14938.04,16,Cleaners,299,150,MATCH,82809.13,40.22%,6.61,18371.09,4.85%,Zepto,Aug-24
Apr-25, Zepto,North,BEC-CLN-002,BEC-CLN-002,317,58645,8885.79,14954.18,13,Cleaners,185,88,MATCH,49759.21,43.94%,3.92,6909.03,4.10%,Zepto,Apr-25
Feb-24,Amazon,North,BEC-CLN-001,BEC-CLN-001,446,88754,26506.7,14971.24,9,Cleaners,199,96,MATCH,62247.3,31.22%,5.93,4460.06,2.02%,Amazon,Feb-24
Dec-24,D2C,West,BEC-CLN-001,BEC-CLN-001,310,61690,6412.62,14977.95,28,Cleaners,199,96,MATCH,55277.38,46.16%,4.12,10539.43,9.03%,D2C,Dec-24
Jan-25,Swiggy Instamart,West,BEC-CLN-001,BEC-CLN-001,354,70446,14559.79,14980.23,7,Cleaners,199,96,MATCH,55886.21,39.19%,4.70,6921.98,1.98%,Swiggy Instamart,Jan-25
Feb-25,Swiggy Instamart,West,BEC-CLN-001,BEC-CLN-001,305,60695,13173.06,14998.56,9,Cleaners,199,96,MATCH,47521.94,38.39%,4.05,3243.38,2.95%,Swiggy Instamart,Feb-25
Feb-24,Swiggy Instamart,West,BEC-CLN-001,BEC-CLN-001,254,50546,5423.7,15037.76,10,Cleaners,199,96,MATCH,45122.3,45.96%,3.36,5700.54,3.94%,Swiggy Instamart,Feb-24
Oct-24,Blinkit,South,BEC-CLN-003,BEC-CLN-003,201,60099,10998.68,15068.58,9,Cleaners,299,150,MATCH,49100.32,38.60%,3.99,3881.74,4.48%,Blinkit,Oct-24
Apr-24,Zepto,South,BEC-CLN-003,BEC-CLN-003,231,"69,069",15187.92,15082.96,6,Cleaners,299,150,MATCH,53881.08,35.69%,4.58,4148.12,2.60%,Zepto,Apr-24
